index,OrderID,Date,Status,Fulfilment,Category,CourierStatus,Qty,Amount,shipstate,shippostalcode,B2B
3912,407-3740637-1317958,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,KERALA,689520,FALSE
3913,407-2260192-8693947,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1556,KARNATAKA,560079,FALSE
3914,405-3551293-9088302,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1149,HARYANA,121002,FALSE
3915,406-3205275-1074704,4/28/2022,Cancelled,Amazon,Set,Unshipped,1,653,GUJARAT,382481,FALSE
3916,403-4214772-2567517,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,591,GUJARAT,380054,FALSE
3917,402-8487224-3553913,4/28/2022,Cancelled,Merchant,Blouse,,0,438.1,MAHARASHTRA,411015,FALSE
3918,403-9513144-2927533,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,329,MANIPUR,795001,FALSE
3919,402-8682060-0693115,4/28/2022,Shipped,Amazon,kurta,Shipped,1,518,Bihar,801503,FALSE
3920,404-1929205-8889960,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,MAHARASHTRA,400615,FALSE
3921,402-6985791-5029947,4/28/2022,Shipped,Amazon,kurta,Shipped,1,511,DELHI,110022,TRUE
3922,402-6985791-5029947,4/28/2022,Shipped,Amazon,Set,Shipped,1,888,DELHI,110022,TRUE
3923,402-9290699-2318740,4/28/2022,Cancelled,Merchant,Top,,0,380,MADHYA PRADESH,481556,FALSE
3924,404-8911790-2998722,4/28/2022,Shipped,Amazon,kurta,Shipped,1,544,MAHARASHTRA,400615,FALSE
3925,404-2792245-5849903,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,MAHARASHTRA,400615,FALSE
3926,402-0004873-4097950,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,534,TAMIL NADU,602024,FALSE
3927,171-6208570-0790723,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,357,KARNATAKA,560066,FALSE
3928,407-6353505-8789167,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,363,MAHARASHTRA,400067,FALSE
3929,406-4781702-8621902,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,666,HARYANA,124201,FALSE
3930,408-6458277-9293160,4/28/2022,Shipped,Amazon,Western Dress,Shipped,1,885,MAHARASHTRA,400081,FALSE
3931,404-4847073-9697928,4/28/2022,Shipped,Amazon,kurta,Shipped,1,517,GOA,403510,FALSE
3932,402-6602564-6537151,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,KARNATAKA,560090,FALSE
3933,403-2588696-1605117,4/28/2022,Shipped,Amazon,Top,Shipped,1,360,SIKKIM,737101,FALSE
3934,403-3065628-3511511,4/28/2022,Shipped,Amazon,Set,Shipped,1,631,RAJASTHAN,302020,FALSE
3935,408-5251979-2961927,4/28/2022,Shipped,Amazon,kurta,Shipped,1,363,UTTAR PRADESH,203207,FALSE
3936,406-0370162-8386751,4/28/2022,Cancelled,Merchant,kurta,,0,380,MAHARASHTRA,431702,FALSE
3937,406-6596726-1214769,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,696,MAHARASHTRA,411033,FALSE
3938,408-4140234-9883546,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,0,HARYANA,122011,FALSE
3939,408-3796342-4008368,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,692,ANDHRA PRADESH,521148,FALSE
3940,171-2874939-5405137,4/28/2022,Cancelled,Merchant,kurta,,0,380,MAHARASHTRA,411036,FALSE
3941,171-7506810-6084313,4/28/2022,Shipped,Amazon,Bottom,Shipped,1,518,DELHI,110059,FALSE
3942,404-1324919-2718751,4/28/2022,Shipped,Amazon,Western Dress,Shipped,1,625,KARNATAKA,560076,TRUE
3943,171-4711335-8942722,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,759,TAMIL NADU,600058,FALSE
3944,171-7947566-3043501,4/28/2022,Shipped,Amazon,Set,Shipped,1,586,RAJASTHAN,302004,FALSE
3945,408-8843533-2632320,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,499,KARNATAKA,575030,FALSE
3946,404-5519223-1541945,4/28/2022,Shipped,Amazon,kurta,Shipped,1,471,MAHARASHTRA,411027,FALSE
3947,407-3068542-0245162,4/28/2022,Shipped,Amazon,kurta,Shipped,1,487,WEST BENGAL,700084,FALSE
3948,404-9956470-5527541,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,TELANGANA,500015,FALSE
3949,404-5230181-3755548,4/28/2022,Shipped,Amazon,kurta,Shipped,1,435,TELANGANA,500015,FALSE
3950,408-9144307-1046748,4/28/2022,Shipped,Amazon,Set,Shipped,1,1133,ANDHRA PRADESH,516269,FALSE
3951,408-0420377-1502749,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,807,GUJARAT,382421,FALSE
3952,407-7636607-5117968,4/28/2022,Shipped,Amazon,Top,Shipped,1,574,TAMIL NADU,603202,FALSE
3953,405-3608078-1929159,4/28/2022,Cancelled,Merchant,Set,,0,,KARNATAKA,577205,FALSE
3954,171-6566249-5445115,4/28/2022,Cancelled,Merchant,kurta,,0,300.95,MAHARASHTRA,400075,FALSE
3955,404-8138985-9175541,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,654,KERALA,691001,FALSE
3956,171-4593516-2891566,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,329,MAHARASHTRA,416121,FALSE
3957,402-9281882-8068369,4/28/2022,Shipped - Delivered to Buyer,Merchant,Top,Shipped,1,493,GUJARAT,380015,FALSE
3958,407-9641413-5294712,4/28/2022,Shipped,Amazon,Western Dress,Shipped,1,744,TAMIL NADU,641025,FALSE
3959,404-6172855-7194708,4/28/2022,Shipped,Amazon,kurta,Shipped,1,419,DELHI,110025,FALSE
3960,404-3198895-4012309,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1299,ANDAMAN & NICOBAR ,744101,FALSE
3961,406-2879103-4529136,4/28/2022,Shipped,Amazon,Set,Shipped,1,1112,RAJASTHAN,313301,FALSE
3962,408-7596733-9550756,4/28/2022,Shipped,Amazon,Top,Shipped,1,487,UTTAR PRADESH,201016,FALSE
3963,407-9054070-5366749,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,ANDHRA PRADESH,531035,FALSE
3964,407-0989425-4089957,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,ANDHRA PRADESH,531035,FALSE
3965,404-2256363-9993959,4/28/2022,Shipped,Amazon,Top,Shipped,1,359,GUJARAT,362265,FALSE
3966,406-6770586-2705146,4/28/2022,Shipped - Delivered to Buyer,Merchant,Top,Shipped,1,399,TELANGANA,503001,FALSE
3967,171-7376855-2528301,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,751,UTTAR PRADESH,208001,FALSE
3968,407-8009912-6813118,4/28/2022,Cancelled,Merchant,Set,,0,521.9,KARNATAKA,560076,FALSE
3969,402-2105555-6827522,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,295,KARNATAKA,560026,FALSE
3970,405-9750637-8292304,4/28/2022,Shipped,Amazon,Ethnic Dress,Shipped,1,388,DELHI,110001,FALSE
3971,402-8757760-2058718,4/28/2022,Cancelled,Amazon,Set,Cancelled,0,,HARYANA,136044,FALSE
3972,402-8757760-2058718,4/28/2022,Cancelled,Amazon,Set,Cancelled,0,,HARYANA,136044,FALSE
3973,403-0198073-3169977,4/28/2022,Cancelled,Merchant,Set,,0,570.48,TELANGANA,500068,FALSE
3974,405-7215365-9193163,4/28/2022,Shipped,Amazon,Top,Shipped,1,518,KARNATAKA,560070,FALSE
3975,408-1289561-3766747,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,295,UTTAR PRADESH,201003,FALSE
3976,408-1565194-6613101,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,376,UTTAR PRADESH,226017,FALSE
3977,404-2671215-6196365,4/28/2022,Shipped,Amazon,kurta,Shipped,1,376,ANDHRA PRADESH,522006,FALSE
3978,408-2925201-4645948,4/28/2022,Shipped,Amazon,Top,Shipped,1,432,WEST BENGAL,700082,FALSE
3979,405-5881932-3579524,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,626,DELHI,110092,FALSE
3980,403-0640137-2528335,4/28/2022,Shipped,Amazon,kurta,Shipped,1,442,ANDHRA PRADESH,522002,FALSE
3981,402-0733066-5624308,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,329,TAMIL NADU,600044,FALSE
3982,171-0991908-4411535,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,560056,FALSE
3983,171-1176544-5829125,4/28/2022,Shipped,Amazon,kurta,Shipped,1,635,WEST BENGAL,712708,FALSE
3984,408-1046407-0609124,4/28/2022,Shipped - Returned to Seller,Merchant,kurta,Shipped,1,0,UTTAR PRADESH,201013,FALSE
3985,407-2945319-4806721,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,342,KARNATAKA,560068,FALSE
3986,407-2945319-4806721,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,487,KARNATAKA,560068,FALSE
3987,407-2945319-4806721,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,280,KARNATAKA,560068,FALSE
3988,407-2945319-4806721,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,295,KARNATAKA,560068,FALSE
3989,407-1274513-7490768,4/28/2022,Shipped,Amazon,kurta,Shipped,1,295,KARNATAKA,560068,FALSE
3990,408-9331703-7995529,4/28/2022,Shipped,Amazon,Set,Shipped,1,788,KARNATAKA,571440,FALSE
3991,407-6541590-2133933,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,249,MAHARASHTRA,400033,FALSE
3992,407-6541590-2133933,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,363,MAHARASHTRA,400033,FALSE
3993,402-4897567-3953144,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,563,UTTAR PRADESH,228118,FALSE
3994,404-9441998-2464364,4/28/2022,Shipped,Amazon,kurta,Shipped,1,280,TAMIL NADU,632014,FALSE
3995,403-6264669-2899549,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,517,MAHARASHTRA,400022,FALSE
3996,408-6313501-9686749,4/28/2022,Shipped,Amazon,kurta,Shipped,1,0,GUJARAT,394107,FALSE
3997,403-8990480-9805906,4/28/2022,Cancelled,Merchant,kurta,,0,380,UTTAR PRADESH,271801,FALSE
3998,406-0107624-2715500,4/28/2022,Shipped,Amazon,kurta,Shipped,1,499,KARNATAKA,560016,FALSE
3999,405-9956349-3377914,4/28/2022,Cancelled,Merchant,kurta,,0,,KARNATAKA,580030,FALSE
4000,405-9956349-3377914,4/28/2022,Cancelled,Merchant,kurta,,0,,KARNATAKA,580030,FALSE
4001,171-7655961-1237959,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,484,TELANGANA,500084,FALSE
4002,171-0642372-6423537,4/28/2022,Cancelled,Merchant,Set,,0,596.19,KARNATAKA,560037,FALSE
4003,171-9089169-4126748,4/28/2022,Shipped,Amazon,kurta,Shipped,1,319,WEST BENGAL,700019,FALSE
4004,403-0520972-2901138,4/28/2022,Cancelled,Merchant,Set,,0,922.86,DELHI,110063,FALSE
4005,405-2066061-8881940,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,342,GOA,403709,FALSE
4006,407-8025269-5769142,4/28/2022,Shipped,Amazon,kurta,Shipped,1,549,ASSAM,781021,FALSE
4007,408-0779664-0421162,4/28/2022,Shipped,Amazon,Set,Shipped,1,0,MAHARASHTRA,440009,FALSE
4008,406-0765252-7357945,4/28/2022,Shipped,Amazon,Set,Shipped,1,824,JHARKHAND,834005,FALSE
4009,403-6210525-6861156,4/28/2022,Shipped,Amazon,Set,Shipped,1,1115,KERALA,670011,FALSE
4010,405-7535113-8815535,4/28/2022,Shipped,Amazon,Top,Shipped,1,469,MAHARASHTRA,400033,FALSE
4011,404-2753133-6481913,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,659,WEST BENGAL,700028,FALSE
4012,404-2603744-7914736,4/28/2022,Shipped,Amazon,kurta,Shipped,1,534,WEST BENGAL,700028,FALSE
4013,407-0074641-1699531,4/28/2022,Shipped,Amazon,kurta,Shipped,1,442,TELANGANA,500020,FALSE
4014,407-0074641-1699531,4/28/2022,Shipped,Amazon,kurta,Shipped,1,349,TELANGANA,500020,FALSE
4015,404-0384233-2857122,4/28/2022,Cancelled,Merchant,Western Dress,,0,,TAMIL NADU,600128,FALSE
4016,408-8767567-3537942,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,563,UTTAR PRADESH,232325,FALSE
4017,408-3647481-1358717,4/28/2022,Shipped - Lost in Transit,Merchant,Set,Shipped,1,0,KARNATAKA,560102,FALSE
4018,404-3323787-9610741,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,ANDHRA PRADESH,532127,FALSE
4019,405-9120260-1141126,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,TAMIL NADU,600024,FALSE
4020,405-7647162-0809957,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,654,CHHATTISGARH,497001,FALSE
4021,408-0251275-5200348,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTAR PRADESH,221007,FALSE
4022,405-5344649-3090732,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,825,MADHYA PRADESH,462016,FALSE
4023,408-6812579-8773938,4/28/2022,Shipped - Lost in Transit,Merchant,Western Dress,Shipped,1,0,KARNATAKA,560102,FALSE
4024,408-1851530-1105934,4/28/2022,Shipped,Amazon,Western Dress,Shipped,1,496,KARNATAKA,560037,FALSE
4025,408-2450179-2609936,4/28/2022,Shipped,Amazon,Set,Shipped,1,788,UTTAR PRADESH,284001,FALSE
4026,402-4196233-1755554,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,UTTAR PRADESH,272125,FALSE
4027,408-4877913-9099521,4/28/2022,Shipped,Amazon,kurta,Shipped,1,435,TELANGANA,500062,FALSE
4028,407-0057969-4752371,4/28/2022,Shipped,Amazon,Set,Shipped,1,1199,RAJASTHAN,302020,FALSE
4029,408-1395773-1414703,4/28/2022,Shipped,Amazon,kurta,Shipped,1,471,TAMIL NADU,620004,FALSE
4030,408-3154772-1076356,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,TAMIL NADU,641025,FALSE
4031,402-1344313-1397957,4/28/2022,Shipped,Amazon,Set,Shipped,1,534,BIHAR,852107,FALSE
4032,402-1344313-1397957,4/28/2022,Shipped,Amazon,kurta,Shipped,1,635,BIHAR,852107,FALSE
4033,406-7933414-8893913,4/28/2022,Shipped,Amazon,Top,Shipped,1,625,HARYANA,122003,FALSE
4034,403-8233886-1694709,4/28/2022,Cancelled,Merchant,kurta,,0,380,UTTAR PRADESH,271801,FALSE
4035,407-8367821-7465153,4/28/2022,Cancelled,Merchant,Bottom,,0,493.34,GUJARAT,380015,FALSE
4036,408-7138476-9581906,4/28/2022,Cancelled,Amazon,Set,Unshipped,1,788,UTTAR PRADESH,284001,FALSE
4037,404-7099809-1497962,4/28/2022,Cancelled,Amazon,Top,Unshipped,1,540,TELANGANA,500072,FALSE
4038,403-2418094-9032310,4/28/2022,Shipped,Amazon,kurta,Shipped,1,429,KARNATAKA,560032,FALSE
4039,406-7752549-1749162,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,MAHARASHTRA,401303,FALSE
4040,408-5611623-6922730,4/28/2022,Shipped,Amazon,Set,Shipped,1,0,BIHAR,800020,FALSE
4041,407-9700797-9221116,4/28/2022,Shipped,Amazon,Set,Shipped,1,824,KARNATAKA,560043,FALSE
4042,402-1739600-0952322,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,UTTAR PRADESH,244410,FALSE
4043,403-2733270-1803504,4/28/2022,Cancelled,Merchant,Set,,0,568.57,UTTAR PRADESH,202001,FALSE
4044,403-2733270-1803504,4/28/2022,Cancelled,Merchant,kurta,,0,280.95,UTTAR PRADESH,202001,FALSE
4045,171-2348046-1988320,4/28/2022,Shipped - Returned to Seller,Merchant,kurta,Shipped,1,475,WEST BENGAL,700071,FALSE
4046,404-8026305-5212354,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1065,TAMIL NADU,636402,FALSE
4047,404-8026305-5212354,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1065,TAMIL NADU,636402,FALSE
4048,405-4277499-6688319,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,478,ASSAM,781005,FALSE
4049,404-3834410-2170763,4/28/2022,Shipped,Amazon,kurta,Shipped,1,259,KARNATAKA,562107,FALSE
4050,406-0617674-5178733,4/28/2022,Shipped,Amazon,Blouse,Shipped,1,493,KERALA,673010,FALSE
4051,406-3793110-5763519,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,TAMIL NADU,600064,FALSE
4052,403-8407664-3687557,4/28/2022,Shipped,Amazon,Set,Shipped,1,1112,MAHARASHTRA,442401,FALSE
4053,408-4041839-9358720,4/28/2022,Shipped,Amazon,kurta,Shipped,1,0,MAHARASHTRA,421204,FALSE
4054,403-3312783-5225958,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,696,UTTAR PRADESH,208012,FALSE
4055,403-9394392-8402703,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,807,KARNATAKA,560049,FALSE
4056,407-8900404-1237966,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,613,GUJARAT,395007,FALSE
4057,404-4372413-9075548,4/28/2022,Shipped,Amazon,kurta,Shipped,1,376,MAHARASHTRA,401107,FALSE
4058,408-8029104-5572337,4/28/2022,Shipped,Amazon,kurta,Shipped,1,0,KERALA,695035,FALSE
4059,171-6925094-0601949,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,597,MADHYA PRADESH,454116,FALSE
4060,406-7697848-0400341,4/28/2022,Shipped,Amazon,Top,Shipped,1,432,WEST BENGAL,700104,FALSE
4061,402-1360853-3421108,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,299,TELANGANA,500076,FALSE
4062,171-4121067-3602706,4/28/2022,Shipped,Amazon,Set,Shipped,1,1112,UTTAR PRADESH,201304,FALSE
4063,171-2497479-5866719,4/28/2022,Shipped,Amazon,Set,Shipped,1,563,KARNATAKA,560096,FALSE
4064,171-6214968-3025165,4/28/2022,Shipped - Returned to Seller,Merchant,Western Dress,Shipped,1,744,UTTAR PRADESH,203131,FALSE
4065,404-3265126-2757110,4/28/2022,Shipped,Amazon,Top,Shipped,1,512,CHHATTISGARH,497001,FALSE
4066,403-4699104-7477114,4/28/2022,Shipped,Amazon,Set,Shipped,1,788,WEST BENGAL,711201,TRUE
4067,408-1173561-4229123,4/28/2022,Cancelled,Merchant,kurta,,0,,GUJARAT,382225,FALSE
4068,402-0784132-8233155,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,680,MAHARASHTRA,411046,FALSE
4069,403-8331505-3445941,4/28/2022,Shipped,Amazon,Set,Shipped,1,446,UTTAR PRADESH,226202,FALSE
4070,403-6356114-0035556,4/28/2022,Cancelled,Merchant,kurta,,0,380,UTTAR PRADESH,271801,FALSE
4071,408-3424430-1961132,4/28/2022,Shipped,Amazon,Top,Shipped,1,599,TAMIL NADU,600100,FALSE
4072,404-8902810-2792341,4/28/2022,Cancelled,Amazon,Western Dress,Cancelled,0,,KARNATAKA,560087,FALSE
4073,402-5444691-5919547,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,626,MAHARASHTRA,400071,FALSE
4074,402-5444691-5919547,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,999,MAHARASHTRA,400071,FALSE
4075,402-4969953-6838753,4/28/2022,Shipped,Amazon,Set,Shipped,1,599,MAHARASHTRA,400071,FALSE
4076,407-7997112-4521916,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,HIMACHAL PRADESH,175012,FALSE
4077,406-0950663-6841937,4/28/2022,Shipped,Amazon,kurta,Shipped,1,455,WEST BENGAL,700027,FALSE
4078,403-9311781-4634701,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,517,KERALA,678622,FALSE
4079,408-4847534-0671542,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,0,HARYANA,134113,FALSE
4080,405-1672341-7345158,4/28/2022,Shipped,Amazon,kurta,Shipped,1,435,TAMIL NADU,600053,FALSE
4081,405-3180617-6337154,4/28/2022,Shipped,Amazon,Top,Shipped,1,432,HARYANA,122003,FALSE
4082,402-9689428-7058762,4/28/2022,Shipped,Amazon,kurta,Shipped,1,353,ANDHRA PRADESH,530016,FALSE
4083,171-5259957-5172352,4/28/2022,Cancelled,Merchant,kurta,,0,313.33,TELANGANA,508211,FALSE
4084,408-9120487-2502749,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,517,KARNATAKA,577401,FALSE
4085,407-8833350-9829967,4/28/2022,Shipped,Amazon,Set,Shipped,1,824,HARYANA,122018,FALSE
4086,404-6708059-0934711,4/28/2022,Cancelled,Amazon,Set,Unshipped,1,788,KARNATAKA,560079,FALSE
4087,408-5705769-2389935,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,517,UTTAR PRADESH,201301,FALSE
4088,171-9220668-6102701,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,KARNATAKA,560061,FALSE
4089,407-0608519-0329924,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1149,TELANGANA,500072,FALSE
4090,408-3320599-8754726,4/28/2022,Shipped,Amazon,Set,Shipped,1,848,MAHARASHTRA,400067,FALSE
4091,407-4375279-8978717,4/28/2022,Shipped - Delivered to Buyer,Merchant,Top,Shipped,1,540,WEST BENGAL,700059,FALSE
4092,407-4562625-2781149,4/28/2022,Shipped,Amazon,Set,Shipped,1,824,TAMIL NADU,600063,FALSE
4093,407-4549761-6000305,4/28/2022,Cancelled,Merchant,kurta,,0,,DELHI,110052,FALSE
4094,171-4699290-3599557,4/28/2022,Shipped,Amazon,Set,Shipped,1,792,TELANGANA,500032,FALSE
4095,407-0051898-7030769,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,563,MAHARASHTRA,400023,FALSE
4096,407-7400185-1172311,4/28/2022,Shipped,Amazon,Set,Shipped,1,1065,KARNATAKA,560100,FALSE
4097,406-5333881-1653105,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,375,WEST BENGAL,700039,FALSE
4098,404-2328672-6500314,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,477,DELHI,110019,FALSE
4099,402-8034593-8129943,4/28/2022,Shipped,Amazon,Set,Shipped,1,1299,UTTAR PRADESH,226021,FALSE
4100,402-8052892-6750755,4/28/2022,Shipped,Amazon,Set,Shipped,1,1112,MAHARASHTRA,400605,FALSE
4101,403-3302363-7302760,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,665,HARYANA,124507,FALSE
4102,406-5550825-5129147,4/28/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,KARNATAKA,560102,FALSE
4103,406-1542034-7814753,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,280,UTTAR PRADESH,250001,FALSE
4104,171-3001909-1670726,4/28/2022,Cancelled,Merchant,Set,,0,,TELANGANA,500032,FALSE
4105,408-5752208-8289920,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,KARNATAKA,560034,FALSE
4106,403-1980923-1705133,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,771,TAMIL NADU,600010,FALSE
4107,405-3933080-3655521,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,KERALA,682011,FALSE
4108,406-8207075-4710709,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,968,UTTAR PRADESH,201012,FALSE
4109,402-5372112-8832325,4/28/2022,Shipped,Amazon,Set,Shipped,1,595,MAHARASHTRA,411001,FALSE
4110,171-6393527-1475542,4/28/2022,Cancelled,Amazon,Set,Unshipped,1,666,MADHYA PRADESH,474020,FALSE
4111,405-4899189-7701158,4/28/2022,Shipped,Amazon,Saree,Shipped,1,648,KARNATAKA,560037,FALSE
4112,403-7700844-1124339,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,759,WEST BENGAL,700014,FALSE
4113,403-8668003-0885160,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1115,HARYANA,125104,FALSE
4114,171-7175589-8995518,4/28/2022,Cancelled,Amazon,kurta,Cancelled,0,,TAMIL NADU,600066,FALSE
4115,405-4178477-3637164,4/28/2022,Shipped,Amazon,kurta,Shipped,1,376,TELANGANA,500049,FALSE
4116,402-3353558-2029901,4/28/2022,Cancelled,Merchant,Top,,0,463.81,MAHARASHTRA,411057,FALSE
4117,402-2970358-3321145,4/28/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,ANDHRA PRADESH,533437,FALSE
4118,404-7596615-5424359,4/28/2022,Shipped,Amazon,Western Dress,Shipped,1,744,ANDHRA PRADESH,521235,FALSE
4119,403-0735841-9751504,4/28/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,852,ANDHRA PRADESH,515005,FALSE
4120,405-7314507-6366762,4/28/2022,Shipped,Amazon,Set,Shipped,1,657,HARYANA,132103,FALSE
4121,407-0224782-9594778,4/28/2022,Shipped,Amazon,Saree,Shipped,1,632,KARNATAKA,560094,FALSE
4122,407-0224782-9594778,4/28/2022,Shipped,Amazon,Saree,Shipped,1,620,KARNATAKA,560094,FALSE
4123,406-6255584-2096316,4/28/2022,Shipped,Amazon,kurta,Shipped,1,357,UTTAR PRADESH,273001,FALSE
4124,405-5607402-4636369,4/28/2022,Shipped,Amazon,kurta,Shipped,1,429,ANDHRA PRADESH,517102,FALSE
4125,408-9555598-4789965,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,560056,FALSE
4126,407-3356922-4529919,4/28/2022,Cancelled,Amazon,kurta,Cancelled,0,,TAMIL NADU,621212,FALSE
4127,407-8335193-0232366,4/28/2022,Shipped,Amazon,kurta,Shipped,1,399,RAJASTHAN,342005,FALSE
4128,408-1982829-7555565,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,888,SIKKIM,737101,FALSE
4129,408-6108269-2220351,4/28/2022,Shipped - Delivered to Buyer,Merchant,Bottom,Shipped,1,284,UTTAR PRADESH,221010,FALSE
4130,171-2410385-0063516,4/28/2022,Shipped,Amazon,Set,Shipped,1,597,TAMIL NADU,600088,FALSE
4131,171-2272682-1939539,4/28/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,597,TAMIL NADU,600088,FALSE
